"1,1,1-Trichloroethane",hasSymptom,Lower Mentatl State
"1,1,1-Trichloroethane",hasSymptom,Spasm/seizures
"1,1,1-Trichloroethane",hasSymptom,unresponsive
"1,1,1-Trichloroethane",hasSymptom,Hearing Loss
"1,1,1-Trichloroethane",hasSymptom,Tinnitus
"1,1,1-Trichloroethane",hasSymptom,Dilated Pupils
"1,1,1-Trichloroethane",hasSymptom,Eye irritation/redness
"1,1,1-Trichloroethane",hasSymptom,Eye Swelling
"1,1,1-Trichloroethane",hasSymptom,Impaired Vision
"1,1,1-Trichloroethane",hasSymptom,Light Sensitivity
"1,1,1-Trichloroethane",hasSymptom,Tearing
"1,1,1-Trichloroethane",hasSymptom,Vision Loss
"1,1,1-Trichloroethane",hasSymptom,Nosal Irritation
"1,1,1-Trichloroethane",hasSymptom,Coughing/chocking
"1,1,1-Trichloroethane",hasSymptom,Mouth irritation
"1,1,1-Trichloroethane",hasSymptom,Throat irritation
"1,1,1-Trichloroethane",hasSymptom,Arrythmia
"1,1,1-Trichloroethane",hasSymptom,Bradycardia
"1,1,1-Trichloroethane",hasSymptom,Chest pain
"1,1,1-Trichloroethane",hasSymptom,Hypotension/Shock
"1,1,1-Trichloroethane",hasSymptom,Hypoxia/Cyanosis
"1,1,1-Trichloroethane",hasSymptom,Tachycardia
"1,1,1-Trichloroethane",hasSymptom,Chest Discomfort
"1,1,1-Trichloroethane",hasSymptom,Congestion
"1,1,1-Trichloroethane",hasSymptom,Coughing/Chocking
"1,1,1-Trichloroethane",hasSymptom,Coughing Blood
"1,1,1-Trichloroethane",hasSymptom,Hypoxia/cyanosis
"1,1,1-Trichloroethane",hasSymptom,Irregular Breathing
"1,1,1-Trichloroethane",hasSymptom,Pulmonary Edema
"1,1,1-Trichloroethane",hasSymptom,Rapid Breathing
"1,1,1-Trichloroethane",hasSymptom,Resp burning/irritation
"1,1,1-Trichloroethane",hasSymptom,Respiratory Arrest
"1,1,1-Trichloroethane",hasSymptom,Shortness of Breathing
"1,1,1-Trichloroethane",hasSymptom,Slow Breathing
"1,1,1-Trichloroethane",hasSymptom,Wheezing
"1,1,1-Trichloroethane",hasSymptom,Abdom. Discomfort
"1,1,1-Trichloroethane",hasSymptom,Diarrhea
"1,1,1-Trichloroethane",hasSymptom,Nausea
"1,1,1-Trichloroethane",hasSymptom,Vomiting
"1,1,1-Trichloroethane",hasSymptom,Blistering
"1,1,1-Trichloroethane",hasSymptom,itching
"1,1,1-Trichloroethane",hasSymptom,Peeling/exfoliation
"1,1,1-Trichloroethane",hasSymptom,Rash
"1,1,1-Trichloroethane",hasSymptom,Skin burns/burning
"1,1,1-Trichloroethane",hasSymptom,Skin redness
"1,1,1-Trichloroethane",hasSymptom,Skin sweling
"1,1,2,2-Tetrachloroethane",hasSymptom,Chilles
"1,1,2,2-Tetrachloroethane",hasSymptom,High Body Temp
"1,1,2,2-Tetrachloroethane",hasSymptom,Low Body Temp
"1,1,2,2-Tetrachloroethane",hasSymptom,Shivering
"1,1,2,2-Tetrachloroethane",hasSymptom,Agitation
"1,1,2,2-Tetrachloroethane",hasSymptom,Dizziness
"1,1,2,2-Tetrachloroethane",hasSymptom,drowsiness
"1,1,2,2-Tetrachloroethane",hasSymptom,fatigue/weakness
"1,1,2,2-Tetrachloroethane",hasSymptom,Headaches
"1,1,2,2-Tetrachloroethane",hasSymptom,Lack of coordination
"1,1,2,2-Tetrachloroethane",hasSymptom,Lower Mentatl State
"1,1,2,2-Tetrachloroethane",hasSymptom,Spasm/seizures
"1,1,2,2-Tetrachloroethane",hasSymptom,unresponsive
"1,1,2,2-Tetrachloroethane",hasSymptom,Hearing Loss
"1,1,2,2-Tetrachloroethane",hasSymptom,Tinnitus
"1,1,2,2-Tetrachloroethane",hasSymptom,Dilated Pupils
"1,1,2,2-Tetrachloroethane",hasSymptom,Eye irritation/redness
"1,1,2,2-Tetrachloroethane",hasSymptom,Eye Swelling
"1,1,2,2-Tetrachloroethane",hasSymptom,Impaired Vision
"1,1,2,2-Tetrachloroethane",hasSymptom,Light Sensitivity
"1,1,2,2-Tetrachloroethane",hasSymptom,Tearing
"1,1,2,2-Tetrachloroethane",hasSymptom,Vision Loss
"1,1,2,2-Tetrachloroethane",hasSymptom,Nosal Irritation
"1,1,2,2-Tetrachloroethane",hasSymptom,Mouth irritation
"1,1,2,2-Tetrachloroethane",hasSymptom,Throat irritation
"1,1,2,2-Tetrachloroethane",hasSymptom,Arrythmia
"1,1,2,2-Tetrachloroethane",hasSymptom,Bradycardia
"1,1,2,2-Tetrachloroethane",hasSymptom,Chest pain
"1,1,2,2-Tetrachloroethane",hasSymptom,Hypotension/Shock
"1,1,2,2-Tetrachloroethane",hasSymptom,Hypoxia/Cyanosis
"1,1,2,2-Tetrachloroethane",hasSymptom,Tachycardia
"1,1,2,2-Tetrachloroethane",hasSymptom,Chest Discomfort
"1,1,2,2-Tetrachloroethane",hasSymptom,Congestion
"1,1,2,2-Tetrachloroethane",hasSymptom,Hypoxia/cyanosis
"1,1,2,2-Tetrachloroethane",hasSymptom,Irregular Breathing
"1,1,2,2-Tetrachloroethane",hasSymptom,Pulmonary Edema
"1,1,2,2-Tetrachloroethane",hasSymptom,Rapid Breathing
"1,1,2,2-Tetrachloroethane",hasSymptom,Resp burning/irritation
"1,1,2,2-Tetrachloroethane",hasSymptom,Respiratory Arrest
"1,1,2,2-Tetrachloroethane",hasSymptom,Shortness of Breathing
"1,1,2,2-Tetrachloroethane",hasSymptom,Slow Breathing
"1,1,2,2-Tetrachloroethane",hasSymptom,Wheezing
"1,1,2,2-Tetrachloroethane",hasSymptom,Abdom. Discomfort
"1,1,2,2-Tetrachloroethane",hasSymptom,Diarrhea
"1,1,2,2-Tetrachloroethane",hasSymptom,Nausea
"1,1,2,2-Tetrachloroethane",hasSymptom,Vomiting
"1,1,2,2-Tetrachloroethane",hasSymptom,Blistering
"1,1,2,2-Tetrachloroethane",hasSymptom,itching
"1,1,2,2-Tetrachloroethane",hasSymptom,Peeling/exfoliation
"1,1,2,2-Tetrachloroethane",hasSymptom,Rash
"1,1,2,2-Tetrachloroethane",hasSymptom,Skin burns/burning
"1,1,2,2-Tetrachloroethane",hasSymptom,Skin redness
"1,1,2,2-Tetrachloroethane",hasSymptom,Skin sweling
"1,1-Dichloroethane",hasSymptom,Chilles
"1,1-Dichloroethane",hasSymptom,High Body Temp
"1,1-Dichloroethane",hasSymptom,Low Body Temp
"1,1-Dichloroethane",hasSymptom,Shivering
"1,1-Dichloroethane",hasSymptom,Agitation
"1,1-Dichloroethane",hasSymptom,Dizziness
"1,1-Dichloroethane",hasSymptom,drowsiness
"1,1-Dichloroethane",hasSymptom,fatigue/weakness
"1,1-Dichloroethane",hasSymptom,Headaches
"1,1-Dichloroethane",hasSymptom,Lower Mentatl State
"1,1-Dichloroethane",hasSymptom,Spasm/seizures
"1,1-Dichloroethane",hasSymptom,unresponsive
"1,1-Dichloroethane",hasSymptom,Hearing Loss
"1,1-Dichloroethane",hasSymptom,Tinnitus
"1,1-Dichloroethane",hasSymptom,Eye irritation/redness
"1,1-Dichloroethane",hasSymptom,Eye Swelling
"1,1-Dichloroethane",hasSymptom,Impaired Vision
"1,1-Dichloroethane",hasSymptom,Light Sensitivity
"1,1-Dichloroethane",hasSymptom,Tearing
"1,1-Dichloroethane",hasSymptom,Vision Loss
"1,1-Dichloroethane",hasSymptom,Nosal Irritation
"1,1-Dichloroethane",hasSymptom,Coughing/chocking
"1,1-Dichloroethane",hasSymptom,Mouth irritation
"1,1-Dichloroethane",hasSymptom,Throat irritation
"1,1-Dichloroethane",hasSymptom,Arrythmia
"1,1-Dichloroethane",hasSymptom,Bradycardia
"1,1-Dichloroethane",hasSymptom,Hypoxia/Cyanosis
"1,1-Dichloroethane",hasSymptom,Tachycardia
"1,1-Dichloroethane",hasSymptom,Coughing/Chocking
"1,1-Dichloroethane",hasSymptom,Hypoxia/cyanosis
"1,1-Dichloroethane",hasSymptom,Irregular Breathing
"1,1-Dichloroethane",hasSymptom,Rapid Breathing
"1,1-Dichloroethane",hasSymptom,Resp burning/irritation
"1,1-Dichloroethane",hasSymptom,Respiratory Arrest
"1,1-Dichloroethane",hasSymptom,Abdom. Discomfort
"1,1-Dichloroethane",hasSymptom,Nausea
"1,1-Dichloroethane",hasSymptom,Vomiting
"1,1-Dichloroethane",hasSymptom,Cyanosis/blue
"1,1-Dichloroethane",hasSymptom,Peeling/exfoliation
"1,1-Dichloroethane",hasSymptom,Rash
"1,1-Dichloroethane",hasSymptom,Skin burns/burning
"1,1-Dichloroethane",hasSymptom,Skin redness
"1,1-Dichloroethylene",hasSymptom,Chilles
"1,1-Dichloroethylene",hasSymptom,High Body Temp
"1,1-Dichloroethylene",hasSymptom,Low Body Temp
"1,1-Dichloroethylene",hasSymptom,Shivering
"1,1-Dichloroethylene",hasSymptom,Agitation
"1,1-Dichloroethylene",hasSymptom,Dizziness
"1,1-Dichloroethylene",hasSymptom,drowsiness
"1,1-Dichloroethylene",hasSymptom,Headaches
"1,1-Dichloroethylene",hasSymptom,Lower Mentatl State
"1,1-Dichloroethylene",hasSymptom,Slurred Speech
"1,1-Dichloroethylene",hasSymptom,unresponsive
"1,1-Dichloroethylene",hasSymptom,Hearing Loss
"1,1-Dichloroethylene",hasSymptom,Tinnitus
"1,1-Dichloroethylene",hasSymptom,Dilated Pupils
"1,1-Dichloroethylene",hasSymptom,Eye irritation/redness
"1,1-Dichloroethylene",hasSymptom,Eye Swelling
"1,1-Dichloroethylene",hasSymptom,Impaired Vision
"1,1-Dichloroethylene",hasSymptom,Light Sensitivity
"1,1-Dichloroethylene",hasSymptom,Tearing
"1,1-Dichloroethylene",hasSymptom,Vision Loss
"1,1-Dichloroethylene",hasSymptom,Nosal Irritation
"1,1-Dichloroethylene",hasSymptom,Mouth irritation
"1,1-Dichloroethylene",hasSymptom,Throat irritation
"1,1-Dichloroethylene",hasSymptom,Hypoxia/Cyanosis
"1,1-Dichloroethylene",hasSymptom,Chest Discomfort
"1,1-Dichloroethylene",hasSymptom,Congestion
"1,1-Dichloroethylene",hasSymptom,Hypoxia/cyanosis
"1,1-Dichloroethylene",hasSymptom,Irregular Breathing
"1,1-Dichloroethylene",hasSymptom,Pulmonary Edema
"1,1-Dichloroethylene",hasSymptom,Rapid Breathing
"1,1-Dichloroethylene",hasSymptom,Resp burning/irritation
"1,1-Dichloroethylene",hasSymptom,Respiratory Arrest
"1,1-Dichloroethylene",hasSymptom,Shortness of Breathing
"1,1-Dichloroethylene",hasSymptom,Slow Breathing
"1,1-Dichloroethylene",hasSymptom,Wheezing
"1,1-Dichloroethylene",hasSymptom,Abdom. Discomfort
"1,1-Dichloroethylene",hasSymptom,itching
"1,1-Dichloroethylene",hasSymptom,Skin burns/burning
"1,1-Dichloroethylene",hasSymptom,Skin redness
"1,1-Dichloroethylene",hasSymptom,Skin sweling
"1,1-Difluoroethane",hasSymptom,Chilles
"1,1-Difluoroethane",hasSymptom,High Body Temp
"1,1-Difluoroethane",hasSymptom,Low Body Temp
"1,1-Difluoroethane",hasSymptom,Shivering
"1,1-Difluoroethane",hasSymptom,Agitation
"1,1-Difluoroethane",hasSymptom,Dizziness
"1,1-Difluoroethane",hasSymptom,drowsiness
"1,1-Difluoroethane",hasSymptom,fatigue/weakness
"1,1-Difluoroethane",hasSymptom,Headaches
"1,1-Difluoroethane",hasSymptom,Lack of coordination
"1,1-Difluoroethane",hasSymptom,Lower Mentatl State
"1,1-Difluoroethane",hasSymptom,unresponsive
"1,1-Difluoroethane",hasSymptom,Tinnitus
"1,1-Difluoroethane",hasSymptom,Eye irritation/redness
"1,1-Difluoroethane",hasSymptom,Nosal Irritation
"1,1-Difluoroethane",hasSymptom,Coughing/chocking
"1,1-Difluoroethane",hasSymptom,Drooling/Salivation
"1,1-Difluoroethane",hasSymptom,Dry mouth/throat
"1,1-Difluoroethane",hasSymptom,Mouth irritation
"1,1-Difluoroethane",hasSymptom,Throat irritation
"1,1-Difluoroethane",hasSymptom,Arrythmia
"1,1-Difluoroethane",hasSymptom,Bradycardia
"1,1-Difluoroethane",hasSymptom,Hypoxia/Cyanosis
"1,1-Difluoroethane",hasSymptom,Tachycardia
"1,1-Difluoroethane",hasSymptom,Chest Discomfort
"1,1-Difluoroethane",hasSymptom,Hypoxia/cyanosis
"1,1-Difluoroethane",hasSymptom,Irregular Breathing
"1,1-Difluoroethane",hasSymptom,Pulmonary Edema
"1,1-Difluoroethane",hasSymptom,Rapid Breathing
"1,1-Difluoroethane",hasSymptom,Shortness of Breathing
"1,1-Difluoroethane",hasSymptom,Slow Breathing
"1,1-Difluoroethane",hasSymptom,Nausea
"1,1-Difluoroethane",hasSymptom,Vomiting
"1,1-Difluoroethane",hasSymptom,Frostbite
"1,1-Difluoroethane",hasSymptom,Rash
"1,1-Difluoroethane",hasSymptom,Skin burns/burning
"1,1-Difluoroethane",hasSymptom,Skin redness
"1,1-Difluoroethene",hasSymptom,Chilles
"1,1-Difluoroethene",hasSymptom,High Body Temp
"1,1-Difluoroethene",hasSymptom,Low Body Temp
"1,1-Difluoroethene",hasSymptom,Shivering
"1,1-Difluoroethene",hasSymptom,Agitation
"1,1-Difluoroethene",hasSymptom,Dizziness
"1,1-Difluoroethene",hasSymptom,drowsiness
"1,1-Difluoroethene",hasSymptom,fatigue/weakness
"1,1-Difluoroethene",hasSymptom,Headaches
"1,1-Difluoroethene",hasSymptom,Lack of coordination
"1,1-Difluoroethene",hasSymptom,Lower Mentatl State
"1,1-Difluoroethene",hasSymptom,unresponsive
"1,1-Difluoroethene",hasSymptom,Tinnitus
"1,1-Difluoroethene",hasSymptom,Eye irritation/redness
"1,1-Difluoroethene",hasSymptom,Nosal Irritation
"1,1-Difluoroethene",hasSymptom,Coughing/chocking
"1,1-Difluoroethene",hasSymptom,Mouth irritation
"1,1-Difluoroethene",hasSymptom,Throat irritation
"1,1-Difluoroethene",hasSymptom,Arrythmia
"1,1-Difluoroethene",hasSymptom,Bradycardia
"1,1-Difluoroethene",hasSymptom,Hypoxia/Cyanosis
"1,1-Difluoroethene",hasSymptom,Tachycardia
"1,1-Difluoroethene",hasSymptom,Chest Discomfort
"1,1-Difluoroethene",hasSymptom,Coughing/Chocking
"1,1-Difluoroethene",hasSymptom,Hypoxia/cyanosis
"1,1-Difluoroethene",hasSymptom,Irregular Breathing
"1,1-Difluoroethene",hasSymptom,Pulmonary Edema
"1,1-Difluoroethene",hasSymptom,Rapid Breathing
"1,1-Difluoroethene",hasSymptom,Resp burning/irritation
"1,1-Difluoroethene",hasSymptom,Shortness of Breathing
"1,1-Difluoroethene",hasSymptom,Slow Breathing
"1,1-Difluoroethene",hasSymptom,Wheezing
"1,1-Difluoroethene",hasSymptom,Nausea
"1,1-Difluoroethene",hasSymptom,Vomiting
"1,1-Difluoroethene",hasSymptom,Frostbite
"1,1-Difluoroethene",hasSymptom,itching
"1,1-Difluoroethene",hasSymptom,Rash
"1,1-Difluoroethene",hasSymptom,Skin burns/burning
"1,1-Difluoroethene",hasSymptom,Skin redness
"1,1-Difluoroethene",hasSymptom,Skin sweling
"1,1-Dimethylhydrazine",hasSymptom,High Body Temp
"1,1-Dimethylhydrazine",hasSymptom,Agitation
"1,1-Dimethylhydrazine",hasSymptom,Dizziness
"1,1-Dimethylhydrazine",hasSymptom,drowsiness
"1,1-Dimethylhydrazine",hasSymptom,fatigue/weakness
"1,1-Dimethylhydrazine",hasSymptom,Headaches
"1,1-Dimethylhydrazine",hasSymptom,Lower Mentatl State
"1,1-Dimethylhydrazine",hasSymptom,Spasm/seizures
"1,1-Dimethylhydrazine",hasSymptom,unresponsive
"1,1-Dimethylhydrazine",hasSymptom,Hearing Loss
"1,1-Dimethylhydrazine",hasSymptom,Tinnitus
"1,1-Dimethylhydrazine",hasSymptom,Eye irritation/redness
"1,1-Dimethylhydrazine",hasSymptom,Eye Swelling
"1,1-Dimethylhydrazine",hasSymptom,Impaired Vision
"1,1-Dimethylhydrazine",hasSymptom,Light Sensitivity
"1,1-Dimethylhydrazine",hasSymptom,Tearing
"1,1-Dimethylhydrazine",hasSymptom,Vision Loss
"1,1-Dimethylhydrazine",hasSymptom,Nosal Irritation
"1,1-Dimethylhydrazine",hasSymptom,Drooling/Salivation
"1,1-Dimethylhydrazine",hasSymptom,Mouth irritation
"1,1-Dimethylhydrazine",hasSymptom,Throat irritation
"1,1-Dimethylhydrazine",hasSymptom,Arrythmia
"1,1-Dimethylhydrazine",hasSymptom,Bradycardia
"1,1-Dimethylhydrazine",hasSymptom,Hypotension/Shock
"1,1-Dimethylhydrazine",hasSymptom,Hypoxia/Cyanosis
"1,1-Dimethylhydrazine",hasSymptom,Tachycardia
"1,1-Dimethylhydrazine",hasSymptom,Hypoxia/cyanosis
"1,1-Dimethylhydrazine",hasSymptom,Irregular Breathing
"1,1-Dimethylhydrazine",hasSymptom,Pulmonary Edema
"1,1-Dimethylhydrazine",hasSymptom,Rapid Breathing
"1,1-Dimethylhydrazine",hasSymptom,Resp burning/irritation
"1,1-Dimethylhydrazine",hasSymptom,Shortness of Breathing
"1,1-Dimethylhydrazine",hasSymptom,Slow Breathing
"1,1-Dimethylhydrazine",hasSymptom,Wheezing
"1,1-Dimethylhydrazine",hasSymptom,Diarrhea
"1,1-Dimethylhydrazine",hasSymptom,Nausea
"1,1-Dimethylhydrazine",hasSymptom,Urinary incontinence
"1,1-Dimethylhydrazine",hasSymptom,"Urination, bloody"
"1,1-Dimethylhydrazine",hasSymptom,Vomiting
"1,1-Dimethylhydrazine",hasSymptom,Cyanosis/blue
"1,1-Dimethylhydrazine",hasSymptom,itching
"1,1-Dimethylhydrazine",hasSymptom,Skin burns/burning
"1,1-Dimethylhydrazine",hasSymptom,Skin redness
"1,1-Dimethylhydrazine",hasSymptom,Skin sweling
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Chilles
"1,2,4,5-Tetrachlorobenzene",hasSymptom,High Body Temp
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Low Body Temp
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Shivering
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Agitation
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Dizziness
"1,2,4,5-Tetrachlorobenzene",hasSymptom,fatigue/weakness
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Headaches
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Lower Mentatl State
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Numbness/tingling
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Spasm/seizures
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Hearing Loss
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Tinnitus
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Eye irritation/redness
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Nosal Irritation
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Coughing/chocking
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Mouth irritation
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Throat irritation
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Chest pain
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Coughing/Chocking
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Nausea
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Vomiting
"1,2,4,5-Tetrachlorobenzene",hasSymptom,itching
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Numbness/tingling
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Rash
"1,2,4,5-Tetrachlorobenzene",hasSymptom,Skin redness
"1,2-Dibromo-3-chloropropane",hasSymptom,Chilles
"1,2-Dibromo-3-chloropropane",hasSymptom,High Body Temp
"1,2-Dibromo-3-chloropropane",hasSymptom,Low Body Temp
"1,2-Dibromo-3-chloropropane",hasSymptom,Shivering
"1,2-Dibromo-3-chloropropane",hasSymptom,Lower Mentatl State
"1,2-Dibromo-3-chloropropane",hasSymptom,Hearing Loss
"1,2-Dibromo-3-chloropropane",hasSymptom,Tinnitus
"1,2-Dibromo-3-chloropropane",hasSymptom,Eye irritation/redness
"1,2-Dibromo-3-chloropropane",hasSymptom,Nosal Irritation
"1,2-Dibromo-3-chloropropane",hasSymptom,Mouth irritation
"1,2-Dibromo-3-chloropropane",hasSymptom,Throat irritation
"1,2-Dibromo-3-chloropropane",hasSymptom,Arrythmia
"1,2-Dibromo-3-chloropropane",hasSymptom,Bradycardia
"1,2-Dibromo-3-chloropropane",hasSymptom,Chest pain
"1,2-Dibromo-3-chloropropane",hasSymptom,Hypertension
"1,2-Dibromo-3-chloropropane",hasSymptom,Hypotension/Shock
"1,2-Dibromo-3-chloropropane",hasSymptom,Hypoxia/Cyanosis
"1,2-Dibromo-3-chloropropane",hasSymptom,Tachycardia
"1,2-Dibromo-3-chloropropane",hasSymptom,Chest Discomfort
"1,2-Dibromo-3-chloropropane",hasSymptom,Congestion
"1,2-Dibromo-3-chloropropane",hasSymptom,Coughing/Chocking
"1,2-Dibromo-3-chloropropane",hasSymptom,Coughing Blood
"1,2-Dibromo-3-chloropropane",hasSymptom,Hypoxia/cyanosis
"1,2-Dibromo-3-chloropropane",hasSymptom,Irregular Breathing
"1,2-Dibromo-3-chloropropane",hasSymptom,Pulmonary Edema
"1,2-Dibromo-3-chloropropane",hasSymptom,Rapid Breathing
"1,2-Dibromo-3-chloropropane",hasSymptom,Resp burning/irritation
"1,2-Dibromo-3-chloropropane",hasSymptom,Respiratory Arrest
"1,2-Dibromo-3-chloropropane",hasSymptom,Shortness of Breathing
"1,2-Dibromo-3-chloropropane",hasSymptom,Slow Breathing
"1,2-Dibromo-3-chloropropane",hasSymptom,Sneezing
"1,2-Dibromo-3-chloropropane",hasSymptom,Wheezing
"1,2-Dibromo-3-chloropropane",hasSymptom,Abdom. Discomfort
"1,2-Dibromo-3-chloropropane",hasSymptom,Abdom. Distension
"1,2-Dibromo-3-chloropropane",hasSymptom,Diarrhea
"1,2-Dibromo-3-chloropropane",hasSymptom,Nausea
"1,2-Dibromo-3-chloropropane",hasSymptom,Urinary incontinence
"1,2-Dibromo-3-chloropropane",hasSymptom,Urinary pain/burning
"1,2-Dibromo-3-chloropropane",hasSymptom,"Urination, bloody"
"1,2-Dibromo-3-chloropropane",hasSymptom,Vomiting
"1,2-Dibromo-3-chloropropane",hasSymptom,Vomiting Blood
"1,2-Dibromo-3-chloropropane",hasSymptom,Blistering
"1,2-Dibromo-3-chloropropane",hasSymptom,Cyanosis/blue
"1,2-Dibromo-3-chloropropane",hasSymptom,Dry skin
"1,2-Dibromo-3-chloropropane",hasSymptom,Frostbite
"1,2-Dibromo-3-chloropropane",hasSymptom,itching
"1,2-Dibromo-3-chloropropane",hasSymptom,Jaundice/yellow
"1,2-Dibromo-3-chloropropane",hasSymptom,Numbness/tingling
"1,2-Dibromo-3-chloropropane",hasSymptom,Pale
"1,2-Dibromo-3-chloropropane",hasSymptom,Peeling/exfoliation
"1,2-Dibromo-3-chloropropane",hasSymptom,Rash
"1,2-Dibromo-3-chloropropane",hasSymptom,Skin burns/burning
"1,2-Dibromo-3-chloropropane",hasSymptom,Skin redness
"1,2-Dibromo-3-chloropropane",hasSymptom,Skin sweling
"1,2-Dibromo-3-chloropropane",hasSymptom,Sweating
"1,2-Dichloroethane",hasSymptom,Chilles
"1,2-Dichloroethane",hasSymptom,High Body Temp
"1,2-Dichloroethane",hasSymptom,Low Body Temp
"1,2-Dichloroethane",hasSymptom,Shivering
"1,2-Dichloroethane",hasSymptom,Agitation
"1,2-Dichloroethane",hasSymptom,Dizziness
"1,2-Dichloroethane",hasSymptom,drowsiness
"1,2-Dichloroethane",hasSymptom,fatigue/weakness
"1,2-Dichloroethane",hasSymptom,Headaches
"1,2-Dichloroethane",hasSymptom,Lower Mentatl State
"1,2-Dichloroethane",hasSymptom,Spasm/seizures
"1,2-Dichloroethane",hasSymptom,unresponsive
"1,2-Dichloroethane",hasSymptom,Hearing Loss
"1,2-Dichloroethane",hasSymptom,Tinnitus
"1,2-Dichloroethane",hasSymptom,Eye irritation/redness
"1,2-Dichloroethane",hasSymptom,Eye Swelling
"1,2-Dichloroethane",hasSymptom,Impaired Vision
"1,2-Dichloroethane",hasSymptom,Light Sensitivity
"1,2-Dichloroethane",hasSymptom,Tearing
"1,2-Dichloroethane",hasSymptom,Vision Loss
"1,2-Dichloroethane",hasSymptom,Nosal Irritation
"1,2-Dichloroethane",hasSymptom,Coughing/chocking
"1,2-Dichloroethane",hasSymptom,Throat irritation
"1,2-Dichloroethane",hasSymptom,Arrythmia
"1,2-Dichloroethane",hasSymptom,Hypoxia/Cyanosis
"1,2-Dichloroethane",hasSymptom,Coughing/Chocking
"1,2-Dichloroethane",hasSymptom,Hypoxia/cyanosis
"1,2-Dichloroethane",hasSymptom,Irregular Breathing
"1,2-Dichloroethane",hasSymptom,Pulmonary Edema
"1,2-Dichloroethane",hasSymptom,Rapid Breathing
"1,2-Dichloroethane",hasSymptom,Resp burning/irritation
"1,2-Dichloroethane",hasSymptom,Respiratory Arrest
"1,2-Dichloroethane",hasSymptom,Shortness of Breathing
"1,2-Dichloroethane",hasSymptom,Abdom. Discomfort
"1,2-Dichloroethane",hasSymptom,Nausea
"1,2-Dichloroethane",hasSymptom,Vomiting
"1,2-Dichloroethane",hasSymptom,Cyanosis/blue
"1,2-Dichloroethane",hasSymptom,Skin burns/burning
